race_id,race_date,start_time,distance,surface_code,turn,inner_outer,baba_code,race_type,race_cond,race_symbol,weight_type,grade,race_name,num_horses,race_name_short,race_cond_name,prize_1st,prize_2nd,prize_3rd,prize_4th,prize_5th
202201020311,20220820,1525,2600,1,1,1,13,10,10,015,�,D,幌日刊スポーツ杯,,1453,札幌日刊札幌日刊スポーツ杯4015,10006,3,80002,30001,51006
202201020312,20220820,1605,1700,2,1,1,13,05,02,04,�,@,,,08 3,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202204030301,20220820,1010,2850,3,9,9,20,A3,10,04,�,@,,,12 1,障害３歳上未勝利　4007,90003,20002,1,20000,79004
202204030302,20220820,1045,1800,2,2,1,12,A3,00,03,�,@,,,15 1,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030303,20220820,1115,1800,2,2,1,11,A1,10,03,�,@,,,15 1,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202204030304,20220820,1145,2850,3,9,9,20,OP,10,02,�,@,,,08 1,障害３歳上オープン4013,50005,40003,40002,1,35006
202204030305,20220820,1235,1200,1,2,1,11,A1,10,03,�,@,,,1711,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202204030306,20220820,1305,2400,1,2,1,12,A3,10,03,�,@,,,1811,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030307,20220820,1335,1600,1,2,2,12,A3,02,03,�,@,,,1811,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030308,20220820,1405,1200,2,2,1,13,05,00,04,�,@,,,15 1,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202204030309,20220820,1435,1800,2,2,1,13,10,10,045,�,｣,波温泉特別,,15 1,瀬波温泉瀬波温泉特別　　　4015,10006,3,80002,30001,51006
202204030310,20220820,1510,1200,2,2,1,13,16,10,345,�,�,越ステークス,,15 1,上越Ｓ　上越ステークス　　4018,40007,40004,60002,80001,84009
202204030311,20220820,1545,2200,1,2,1,13,16,10,345,�,�,本海ステークス,,1311,日本海Ｓ日本海ステークス　4018,40007,40004,60002,80001,84009
202204030312,20220820,1630,1800,1,2,2,13,05,02,04,�,@,,,1511,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040301,20220820,1000,1200,1,1,1,11,A3,00,03,�,@,,,1042,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040302,20220820,1035,1700,2,1,1,12,A3,10,03,�,@,,,16 2,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040303,20220820,1105,1200,1,1,1,12,A3,02,03,�,@,,,1842,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040304,20220820,1135,1800,1,1,1,12,A3,10,03,�,@,,,1642,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040305,20220820,1225,1200,1,1,1,11,A1,02,03,�,@,,,1442,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202210040306,20220820,1255,1700,2,1,1,11,A1,10,03,�,@,,,16 2,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202210040307,20220820,1325,1200,1,1,1,12,A3,00,03,�,@,,,1842,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040308,20220820,1355,1700,2,1,1,13,05,10,34,�,@,,,16 2,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040309,20220820,1425,2000,1,1,1,13,05,10,345,�,ｫ,立山特別,,1142,足立山特足立山特別　　　　4010,70004,30002,70001,60001,7005
202210040310,20220820,1500,1800,1,1,1,13,10,10,045,�,{,崎特別,,0842,宮崎特別宮崎特別　　　　　4015,10006,3,80002,30001,51006
202210040311,20220820,1535,1200,1,1,1,13,16,10,345,�,ﾊ,府ステークス,,1242,別府Ｓ　別府ステークス　　4018,40007,40004,60002,80001,84009
202210040312,20220820,1615,1000,2,1,1,13,10,10,04,�,@,,,14 2,３歳上２勝クラス　4011,10004,40002,80001,70001,11006
202201020401,20220821,1010,1500,1,1,1,11,A3,10,03,�,@,,,1453,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020402,20220821,1045,1000,2,1,1,12,A3,00,03,�,@,,,12 3,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020403,20220821,1115,1700,2,1,1,12,A3,10,03,�,@,,,14 3,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020404,20220821,1145,2600,1,1,1,12,A3,10,03,�,@,,,1453,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020405,20220821,1235,2000,1,1,1,11,A1,10,03,�,@,,,0653,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202201020406,20220821,1305,2400,2,1,1,13,05,10,34,�,@,,,12 3,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020407,20220821,1335,1700,2,1,1,13,05,00,04,�,@,,,13 3,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020408,20220821,1405,2000,1,1,1,13,05,02,04,�,@,,,1453,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020409,20220821,1435,1500,1,1,1,11,OP,50,325,�,N,ローバー賞,,1153,クローバクローバー賞　　　4016,6,40004,2,40001,60008
202201020410,20220821,1510,1700,2,1,1,13,10,10,345,�,�,通公園特別,,14 3,大通公園大通公園特別　　　4015,10006,3,80002,30001,51006
202201020411,20220821,1545,2000,1,1,1,13,OP,50,342,�,D,幌記念　　　　　　　　　　　　　　　　　　　　　第,58.0,回  1653,札幌記念札幌記念・Ｇ２　　4070,28,18,11,7,35
202201020412,20220821,1630,1200,1,1,1,13,10,02,045,�,�,稲山特別,,1653,手稲山特手稲山特別　　　　4015,10006,3,80002,30001,51006
202204030401,20220821,1000,1600,1,2,2,11,A3,02,03,�,@,,,1011,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030402,20220821,1035,1800,1,2,2,11,A3,10,03,�,@,,,0911,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030403,20220821,1105,1400,1,2,1,12,A3,10,03,�,@,,,1811,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030404,20220821,1135,1800,2,2,1,12,A3,02,03,�,@,,,15 1,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030405,20220821,1225,1800,1,2,2,11,A1,00,03,�,@,,,1311,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202204030406,20220821,1255,2000,1,2,1,12,A3,00,03,�,@,,,1811,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030407,20220821,1325,1200,2,2,1,12,A3,10,03,�,@,,,15 1,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030408,20220821,1355,2400,1,2,1,13,05,10,34,�,@,,,1211,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202204030409,20220821,1425,1000,1,3,9,13,05,10,045,�,M,光特別,,1811,閃光特別閃光特別　　　　　4010,70004,30002,70001,60001,7005
202204030410,20220821,1500,2200,1,2,1,13,10,10,345,�,｢,賀野川特別,,0911,阿賀野川阿賀野川特別　　　4015,10006,3,80002,30001,51006
202204030411,20220821,1535,1200,2,2,1,13,OP,50,315,�,m,ＳＴ賞,,15 1,ＮＳＴ賞ＮＳＴ賞　　　　　4022,8,80005,50003,30002,20011
202204030412,20220821,1620,1800,2,2,1,13,05,10,04,�,@,,,15 1,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040401,20220821,0950,2860,3,9,9,20,A3,10,04,�,@,,,10 2,障害３歳上未勝利　4007,90003,20002,1,20000,79004
202210040402,20220821,1025,2000,1,1,1,11,A3,10,03,�,@,,,0542,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040403,20220821,1055,1700,2,1,1,12,A3,02,03,�,@,,,16 2,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040404,20220821,1125,2000,1,1,1,12,A3,00,03,�,@,,,1842,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040405,20220821,1215,1200,1,1,1,11,A1,10,03,�,@,,,0842,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202210040406,20220821,1245,1000,2,1,1,12,A3,00,03,�,@,,,13 2,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040407,20220821,1315,1200,1,1,1,13,05,10,04,�,@,,,1542,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040408,20220821,1345,1700,2,1,1,13,05,02,04,�,@,,,16 2,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040409,20220821,1415,1200,1,1,1,13,10,10,345,�,�,馬渓特別,,1242,耶馬渓特耶馬渓特別　　　　4015,10006,3,80002,30001,51006
202210040410,20220821,1450,1700,2,1,1,13,16,10,015,�,F,摩ステークス,,16 2,薩摩Ｓ　薩摩ステークス　　4018,40007,40004,60002,80001,84009
202210040411,20220821,1525,1200,1,1,1,13,OP,50,313,�,k,九州記念　　　　　　　　　　　　　　　　　　　　第,57.0,回  1842,北九州記北九州記念・Ｇ３　4041,16,10,6,20004,10020
202210040412,20220821,1605,1800,1,1,1,13,05,00,04,�,@,,,1042,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020501,20220827,0955,1800,1,1,1,11,A3,10,03,�,@,,,0753,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020502,20220827,1025,1200,1,1,1,11,A3,00,03,�,@,,,0853,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020503,20220827,1055,1000,2,1,1,12,A3,02,03,�,@,,,12 3,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020504,20220827,1125,1700,2,1,1,12,A3,00,03,�,@,,,14 3,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020505,20220827,1215,1700,2,1,1,11,A1,10,03,�,@,,,07 3,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202201020506,20220827,1245,1500,1,1,1,12,A3,10,03,�,@,,,1453,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020507,20220827,1315,1800,1,1,1,13,05,00,04,�,@,,,1453,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020508,20220827,1350,1700,2,1,1,13,05,02,04,�,@,,,14 3,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020509,20220827,1425,2600,1,1,1,13,05,10,045,�,�,スツ特別,,1453,ルスツ特ルスツ特別　　　　4010,70004,30002,70001,60001,7005
202201020510,20220827,1500,1200,1,1,1,13,10,10,245,�,�,ールドＡＪ　１,,1453,ＷＡＪ１ワールドＡＪ　１　4015,10006,3,80002,30001,51006
202201020511,20220827,1535,2000,1,1,1,13,16,10,245,�,�,ールドＡＪ　２,,1453,ＷＡＪ２ワールドＡＪ　２　4018,40007,40004,60002,80001,84009
202201020512,20220827,1615,1700,2,1,1,13,05,00,045,�,j,セコ特別,,14 3,ニセコ特ニセコ特別　　　　4010,70004,30002,70001,60001,7005
202204030501,20220827,1005,1600,1,2,2,11,A3,10,03,�,@,,,1511,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030502,20220827,1035,1800,2,2,1,12,A3,02,03,�,@,,,15 1,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030503,20220827,1105,1200,2,2,1,12,A3,00,03,�,@,,,15 1,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030504,20220827,1135,1800,2,2,1,12,A3,10,03,�,@,,,14 1,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030505,20220827,1225,1800,1,2,2,11,A1,00,03,�,@,,,1311,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202204030506,20220827,1255,1600,1,2,2,11,A1,02,03,�,@,,,1811,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202204030507,20220827,1325,1200,1,2,1,12,A3,10,03,�,@,,,1811,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030508,20220827,1400,1800,2,2,1,13,05,00,34,�,@,,,15 1,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202204030509,20220827,1435,1200,2,2,1,13,10,10,045,�,�,室温泉特別,,15 1,岩室温泉岩室温泉特別　　　4015,10006,3,80002,30001,51006
202204030510,20220827,1510,1600,1,2,2,13,16,10,345,�,ｷ,岡ステークス,,1511,長岡Ｓ　長岡ステークス　　4018,40007,40004,60002,80001,84009
202204030511,20220827,1545,1800,2,2,1,13,OP,50,316,�,a,ＳＮ賞,,15 1,ＢＳＮ賞ＢＳＮ賞　　　　　4023,9,20005,80003,50002,30011
202204030512,20220827,1630,1200,1,2,1,13,05,10,04,�,@,,,1811,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040501,20220827,0950,1800,1,1,1,11,A3,10,03,�,@,,,0842,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040502,20220827,1015,1000,2,1,1,12,A3,10,03,�,@,,,14 2,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040503,20220827,1045,2000,1,1,1,12,A3,00,03,�,@,,,1842,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040504,20220827,1115,1700,2,1,1,12,A3,02,03,�,@,,,16 2,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040505,20220827,1205,2000,1,1,1,11,A1,10,03,�,@,,,0942,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202210040506,20220827,1235,1200,1,1,1,12,A3,10,03,�,@,,,1742,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040507,20220827,1305,1700,2,1,1,13,05,00,04,�,@,,,16 2,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040508,20220827,1340,3390,3,9,9,20,OP,10,023,�,ｬ,倉サマージャンプ　　　　　　　　　　　　　　　　第,24.0,回  13 2,小倉ＳＪ小倉サマーＪ・Ｇ３4029,12,7,30004,40002,90014
202210040509,20220827,1415,1200,1,1,1,11,OP,40,125,�,ﾐ,まわり賞,,1742,ひまわりひまわり賞　　　　4014,5,60003,50002,10001,40007
202210040510,20220827,1450,2000,1,1,1,13,10,02,345,�,ｼ,海賞,,0942,西海賞　西海賞　　　　　　4015,10006,3,80002,30001,51006
202210040511,20220827,1525,1000,2,1,1,13,16,10,345,�,�,山ステークス,,14 2,釜山Ｓ　釜山ステークス　　4018,40007,40004,60002,80001,84009
202210040512,20220827,1605,1800,1,1,1,13,05,10,04,�,@,,,0842,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020601,20220828,1000,1500,1,1,1,11,A3,02,03,�,@,,,0853,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020602,20220828,1035,1700,2,1,1,12,A3,00,03,�,@,,,14 3,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020603,20220828,1105,1000,2,1,1,12,A3,10,03,�,@,,,12 3,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020604,20220828,1135,1700,2,1,1,12,A3,02,03,�,@,,,14 3,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020605,20220828,1225,1800,1,1,1,11,A1,00,03,�,@,,,0753,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202201020606,20220828,1255,2000,1,1,1,12,A3,00,03,�,@,,,1653,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020607,20220828,1325,1000,2,1,1,13,05,10,04,�,@,,,12 3,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020608,20220828,1355,1500,1,1,1,13,05,10,04,�,@,,,1453,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020609,20220828,1425,1200,1,1,1,13,05,02,045,�,ｬ,樽特別,,1653,小樽特別小樽特別　　　　　4010,70004,30002,70001,60001,7005
202201020610,20220828,1500,1700,2,1,1,13,10,10,245,�,�,ールドＡＪ　３,,14 3,ＷＡＪ３ワールドＡＪ　３　4015,10006,3,80002,30001,51006
202201020611,20220828,1535,1200,1,1,1,13,OP,50,123,�,L,ーンランドカップ　　　　　　　　　　　　　　　　第,17.0,回  1653,キーンＣキーンランドＣＧ３4043,17,11,6,50004,30021
202201020612,20220828,1615,1800,1,1,1,13,10,10,245,�,�,ールドＡＪ　４,,1453,ＷＡＪ４ワールドＡＪ　４　4015,10006,3,80002,30001,51006
202204030601,20220828,1010,2850,3,9,9,20,A3,10,04,�,@,,,08 1,障害３歳上未勝利　4007,90003,20002,1,20000,79004
202204030602,20220828,1045,1800,2,2,1,12,A3,00,03,�,@,,,14 1,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030603,20220828,1115,1000,1,3,9,11,A3,00,03,�,@,,,1811,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030604,20220828,1145,2000,1,2,1,12,A3,10,03,�,@,,,1811,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030605,20220828,1235,1600,1,2,2,11,A1,10,03,�,@,,,1111,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202204030606,20220828,1305,1200,2,2,1,11,A1,10,03,�,@,,,15 1,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202204030607,20220828,1335,1800,1,2,2,13,05,10,34,�,@,,,0911,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202204030608,20220828,1405,1800,2,2,1,13,05,02,04,�,@,,,08 1,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202204030609,20220828,1435,1600,1,2,2,13,10,10,345,�,ﾜ,頭連峰特別,,1111,五頭連峰五頭連峰特別　　　4015,10006,3,80002,30001,51006
202204030610,20220828,1510,1400,1,2,1,13,OP,50,126,�,�,鷺ステークス,,1811,朱鷺Ｓ　朱鷺ステークス　　4025,10,6,30003,80002,50012
202204030611,20220828,1545,1600,1,2,2,11,OP,50,333,�,V,潟２歳ステークス　　　　　　　　　　　　　　　　第,42.0,回  1111,新潟２Ｓ新潟２歳Ｓ・Ｇ３　4031,12,7,80004,70003,10015
202204030612,20220828,1630,1200,2,2,1,13,05,10,04,�,@,,,15 1,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040601,20220828,0950,1000,2,1,1,11,A3,10,03,�,@,,,12 2,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040602,20220828,1025,2600,1,1,1,12,A3,10,03,�,@,,,1642,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040603,20220828,1055,2000,1,1,1,12,A3,02,03,�,@,,,1642,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040604,20220828,1125,1700,2,1,1,12,A3,00,03,�,@,,,16 2,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040605,20220828,1215,1800,1,1,1,11,A1,02,03,�,@,,,1042,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202210040606,20220828,1245,1200,1,1,1,11,A1,00,03,�,@,,,0942,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202210040607,20220828,1315,1700,2,1,1,12,A3,00,03,�,@,,,16 2,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040608,20220828,1345,1000,2,1,1,13,05,10,04,�,@,,,13 2,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040609,20220828,1415,2000,1,1,1,13,05,00,045,�,p,彦山特別,,0742,英彦山特英彦山特別　　　　4010,70004,30002,70001,60001,7005
202210040610,20220828,1450,1700,2,1,1,13,10,10,015,�,q,ＫＢ賞,,16 2,ＲＫＢ賞ＲＫＢ賞　　　　　4015,10006,3,80002,30001,51006
202210040611,20220828,1525,1800,1,1,1,13,OP,50,125,�,ｬ,倉日経オープン,,1142,小倉日経小倉日経オープン　4024,9,60006,3,60002,40012
202210040612,20220828,1605,1200,1,1,1,13,05,00,34,�,@,,,1142,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020701,20220903,0950,1200,1,1,1,11,A3,10,03,�,@,,,1453,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020702,20220903,1025,1700,2,1,1,11,A3,10,03,�,@,,,11 3,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020703,20220903,1055,1700,2,1,1,12,A3,00,03,�,@,,,13 3,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020704,20220903,1125,2000,1,1,1,12,A3,10,03,�,@,,,1653,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020705,20220903,1215,1500,1,1,1,11,A1,10,03,�,@,,,1353,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202201020706,20220903,1245,1000,2,1,1,13,05,00,04,�,@,,,12 3,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020707,20220903,1315,2000,1,1,1,13,05,10,34,�,@,,,1653,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020708,20220903,1345,1700,2,1,1,13,05,02,04,�,@,,,14 3,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020709,20220903,1415,1200,1,1,1,13,10,10,045,�,D,幌スポニチ賞,,1653,札幌スポ札幌スポニチ賞　　4015,10006,3,80002,30001,51006
202201020710,20220903,1450,1500,1,1,1,13,16,10,045,�,�,高ステークス,,1453,日高Ｓ　日高ステークス　　4018,40007,40004,60002,80001,84009
202201020711,20220903,1525,1800,1,1,1,11,OP,50,333,�,D,幌２歳ステークス　　　　　　　　　　　　　　　　第,57.0,回  1453,札幌２Ｓ札幌２歳Ｓ・Ｇ３　4031,12,7,80004,70003,10015
202201020712,20220903,1605,1700,2,1,1,13,05,00,04,�,@,,,14 3,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202204030701,20220903,1010,2850,3,9,9,20,A3,10,04,�,@,,,14 1,障害３歳上未勝利　4007,90003,20002,1,20000,79004
202204030702,20220903,1045,1800,2,2,1,11,A3,10,03,�,@,,,15 1,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030703,20220903,1115,1200,2,2,1,12,A3,00,03,�,@,,,15 1,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030704,20220903,1145,3250,3,9,9,20,OP,10,02,�,@,,,12 1,障害３歳上オープン4013,50005,40003,40002,1,35006
202204030705,20220903,1235,2000,1,2,1,11,A1,10,03,�,@,,,0711,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202204030706,20220903,1305,1600,1,2,2,12,A3,10,03,�,@,,,1811,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030707,20220903,1335,1800,1,2,2,12,A3,00,03,�,@,,,1811,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030708,20220903,1405,1200,2,2,1,13,05,02,04,�,@,,,15 1,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202204030709,20220903,1435,2200,1,2,1,13,05,00,345,�,Z,湖特別,,1211,瓢湖特別瓢湖特別　　　　　4010,70004,30002,70001,60001,7005
202204030710,20220903,1510,2000,1,2,2,13,10,10,045,�,ﾔ,倉特別,,1311,赤倉特別赤倉特別　　　　　4015,10006,3,80002,30001,51006
202204030711,20220903,1545,1800,2,2,1,13,16,10,015,�,ﾃ,町ステークス,,15 1,古町Ｓ　古町ステークス　　4018,40007,40004,60002,80001,84009
202204030712,20220903,1630,1600,1,2,2,13,05,10,04,�,@,,,1811,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040701,20220903,1000,1800,1,1,1,11,A3,00,03,�,@,,,1142,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040702,20220903,1035,1700,2,1,1,11,A3,10,03,�,@,,,16 2,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040703,20220903,1105,1200,1,1,1,12,A3,00,03,�,@,,,1842,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040704,20220903,1135,1800,1,1,1,12,A3,00,03,�,@,,,1642,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040705,20220903,1225,1200,1,1,1,11,A1,10,03,�,@,,,0742,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202210040706,20220903,1255,1000,2,1,1,12,A3,00,03,�,@,,,14 2,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202210040707,20220903,1325,1800,1,1,1,13,05,00,04,�,@,,,1442,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040708,20220903,1355,1200,1,1,1,13,05,02,04,�,@,,,1542,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202210040709,20220903,1425,1800,1,1,1,13,10,10,345,�,},後川特別,,1042,筑後川特筑後川特別　　　　4015,10006,3,80002,30001,51006
202210040710,20220903,1500,1700,2,1,1,13,10,10,345,�,V,草特別,,16 2,天草特別天草特別　　　　　4015,10006,3,80002,30001,51006
202210040711,20220903,1535,1200,1,1,1,13,16,10,015,�,e,レＱ杯,,1842,テレＱ杯テレＱ杯　　　　　4018,40007,40004,60002,80001,84009
202210040712,20220903,1615,1700,2,1,1,13,05,10,04,�,@,,,14 2,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020801,20220904,0950,2000,1,1,1,11,A3,10,03,�,@,,,0853,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020802,20220904,1025,1500,1,1,1,11,A3,00,03,�,@,,,1453,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020803,20220904,1055,1700,2,1,1,12,A3,10,03,�,@,,,14 3,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020804,20220904,1125,1200,1,1,1,12,A3,10,03,�,@,,,1653,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020805,20220904,1215,1700,2,1,1,12,A3,00,03,�,@,,,14 3,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202201020806,20220904,1245,1200,1,1,1,13,05,10,04,�,@,,,1653,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020807,20220904,1315,1800,1,1,1,13,05,00,04,�,@,,,1453,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020808,20220904,1345,1700,2,1,1,13,05,10,04,�,@,,,14 3,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202201020809,20220904,1415,1200,1,1,1,11,OP,50,325,�,ｷ,ずらん賞,,1453,すずらんすずらん賞　　　　4016,6,40004,2,40001,60008
202201020810,20220904,1450,2000,1,1,1,13,10,10,045,�,�,路湿原特別,,1553,釧路湿原釧路湿原特別　　　4015,10006,3,80002,30001,51006
202201020811,20220904,1525,2600,1,1,1,13,OP,50,315,�,O,頂ステークス,,1153,丹頂Ｓ　丹頂ステークス　　4024,9,60006,3,60002,40012
202201020812,20220904,1605,1700,2,1,1,13,10,10,04,�,@,,,14 3,３歳上２勝クラス　4011,10004,40002,80001,70001,11006
202204030801,20220904,1010,2000,1,2,1,11,A3,10,03,�,@,,,1311,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030802,20220904,1045,1400,1,2,1,11,A3,10,03,�,@,,,1811,２歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030803,20220904,1115,1800,2,2,1,12,A3,00,03,�,@,,,15 1,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030804,20220904,1145,2200,1,2,1,12,A3,00,03,�,@,,,1811,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030805,20220904,1235,1800,1,2,2,11,A1,00,03,�,@,,,1311,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202204030806,20220904,1305,1400,1,2,1,11,A1,10,03,�,@,,,1811,２歳新馬　　　　　4007,2,80001,80001,10000,70004
202204030807,20220904,1335,1200,2,2,1,12,A3,10,03,�,@,,,15 1,３歳未勝利　　　　4005,20002,10001,30000,78000,52004
202204030808,20220904,1405,1800,2,2,1,13,05,10,04,�,@,,,15 1,３歳上１勝クラス　4007,70003,10001,90001,20000,77005
202204030809,20220904,1435,1400,1,2,1,13,10,10,045,�,ﾑ,豊特別,,1411,飯豊特別飯豊特別　　　　　4015,10006,3,80002,30001,51006
202204030810,20220904,1510,1800,2,2,1,13,10,10,345,�,ｼ,津湾特別,,15 1,両津湾特両津湾特別　　　　4015,10006,3,80002,30001,51006
